 ,Date,Observers,Note,Phase,Flowers on Ground (0-4),Nuts on Tree (0-4)?,Nuts on Ground?,% Canopy w/ Leaves,% of Leaves Green,,
41,29/01/2025,JCS + RSJ,,,1,0,None,90,100,,
20,29/01/2025,JCS + RSJ,,,2,0,Some (8),95,95,,
21,29/01/2025,JCS + RSJ,,,2,0,Some (4),95,100,,
22,29/01/2025,JCS + RSJ,,,2,1,Many (28),95,100,,
23,29/01/2025,JCS + RSJ,,,-,-,-,-,-,,
26,29/01/2025,JCS + RSJ,,,1,0,Some (3),100,100,,
27,29/01/2025,JCS + RSJ,,,1,1,Some (7),95,95,,
28,29/01/2025,JCS + RSJ,,,1,0,Some (14),90,100,,
43,29/01/2025,JCS + RSJ,,,1,0,None,65,100,,
29,29/01/2025,JCS + RSJ,,,-,-,-,-,-,,
24,29/01/2025,JCS + RSJ,,,0,0,Some (5),85,95,,
25,29/01/2025,JCS + RSJ,,,1,0,None,100,95,,
42,29/01/2025,JCS + RSJ,,,0,0,None,95,95,,
Z,29/01/2025,JCS + RSJ,,,1,1,Some (8),100,100,,
39,29/01/2025,JCS + RSJ,,,-,-,-,-,-,,
38,29/01/2025,RSJ,,,1,0,None,100,100,,
30,29/01/2025,RSJ,,,1,1,None,80,95,,
31,29/01/2025,RSJ,,,0,1,None,95,100,,
40,29/01/2025,RSJ,,,0,0,None,90,100,,
37,29/01/2025,RSJ,,,0,0,None,100,100,,
32,30/01/2025,RSJ,,,1,1,None,80,100,,
33,30/01/2025,RSJ,,,1,0,None,100,100,,
36,30/01/2025,RSJ,,,1,0,None,90,100,,
35,30/01/2025,RSJ,,,1,0,None,90,95,,
,,,,,,,,,,,
41,10/02/2025,JCS + RSJ,,,0,0,None,90,95,,
20,10/02/2025,JCS + RSJ,,,1,0,None,95,95,,
21,10/02/2025,JCS + RSJ,,,2,0,Some (3),95,95,,
22,10/02/2025,JCS + RSJ,,,1,1,Many (47),95,100,,
23,10/02/2025,JCS + RSJ,,,-,-,-,-,-,,
26,10/02/2025,RSJ,,,1,0,None,100,95,,
27,10/02/2025,RSJ,,,1,1,Some (6),95,95,,
28,10/02/2025,RSJ,,,2,0,Some (9),90,100,,
43,10/02/2025,RSJ,,,1,0,None,65,95,,
29,10/02/2025,RSJ,,,-,-,-,-,-,,
24,10/02/2025,RSJ,,,0,0,None,85,95,,
25,10/02/2025,RSJ,,,1,0,None,100,95,,
42,10/02/2025,RSJ,,,0,0,None,95,95,,
Z,10/02/2025,RSJ,,,1,1,None,100,95,,
39,10/02/2025,RSJ,,,-,-,-,-,-,,
38,10/02/2025,RSJ,,,1,0,None,100,95,,
30,10/02/2025,RSJ,,,1,1,None,80,95,,
31,10/02/2025,RSJ,,,0,0,None,95,95,,
40,10/02/2025,RSJ,,,0,0,None,90,95,,
37,10/02/2025,RSJ,,,0,0,None,100,95,,
32,10/02/2025,RSJ,,,1,1,None,80,100,,
33,10/02/2025,RSJ,,,0,0,None,100,100,,
36,10/02/2025,RSJ,,,1,0,None,90,100,,
35,10/02/2025,RSJ,,,1,0,None,90,95,,
,,,,,,,,,,,
,,,,,,,,,,,
41,27/02/2025,JCS,,,0,0,None,90,95,,
20,27/02/2025,JCS,,,0,0,None,95,95,,
21,27/02/2025,JCS,,,0,0,None,95,95,,
22,27/02/2025,JCS,,,0,0,Some (4),95,100,,
23,27/02/2025,JCS,,,-,-,-,-,-,,
26,27/02/2025,JCS,,,0,1,None,95,95,,
27,27/02/2025,JCS,,,1,0,Some (5),95,95,,
28,27/02/2025,JCS,,,1,0,None,90,100,,
43,27/02/2025,JCS,,,0,0,None,65,95,,
29,27/02/2025,JCS,,,-,-,-,-,-,,
24,27/02/2025,JCS,,,0,0,None,85,95,,
25,27/02/2025,JCS,,,0,0,None,95,95,,
42,27/02/2025,JCS,,,0,0,None,95,95,,
Z,27/02/2025,JCS,,,1,0,None,100,95,,
39,27/02/2025,JCS,,,-,-,-,-,-,,
38,27/02/2025,JCS,,,0,0,None,100,95,,
30,27/02/2025,JCS,,,0,0,None,80,95,,
31,27/02/2025,JCS,,,0,0,None,90,95,,
40,27/02/2025,JCS,,,0,0,None,95,95,,
37,27/02/2025,JCS,,,0,0,None,100,95,,
32,27/02/2025,JCS,,,0,0,None,80,95,,
33,27/02/2025,JCS,,,0,1,None,100,100,,
36,27/02/2025,JCS,,,0,0,None,90,100,,
35,27/02/2025,JCS,,,0,1,None,90,95,,
,,,,,,,,,,,
,,,,,,,,,,,
41,12/03/2025,RSJ,,,0,0,None,90,95,,
20,12/03/2025,RSJ,,,0,0,Some (1),95,95,,
21,12/03/2025,RSJ,,,1,0,None,95,95,,
22,12/03/2025,RSJ,,,0,0,None,95,95,,
23,12/03/2025,RSJ,,,-,-,-,-,-,,
26,12/03/2025,RSJ,,,1,1,None ,95,95,,
27,12/03/2025,RSJ,,,1,1,Some (1),95,95,,
28,12/03/2025,RSJ,,,1,0,None,90,95,,
43,12/03/2025,RSJ,,,0,0,None,65,95,,
29,12/03/2025,RSJ,,,-,-,-,-,-,,
24,12/03/2025,RSJ,,,0,1,Some (1),85,95,,
25,12/03/2025,RSJ,,,0,0,None,95,95,,
42,12/03/2025,RSJ,,,0,0,None,95,95,,
Z,12/03/2025,RSJ,,,0,0,None,95,95,,
39,12/03/2025,RSJ,,,-,-,-,-,-,,
38,12/03/2025,RSJ,,,0,1,None,95,95,,
30,12/03/2025,RSJ,,,0,1,None,80,95,,
31,12/03/2025,RSJ,,,0,1,None,90,95,,
40,12/03/2025,RSJ,,,0,1,None,95,95,,
37,12/03/2025,RSJ,,,0,0,None,100,95,,
32,12/03/2025,RSJ,,,1,0,None,80,95,,
33,12/03/2025,RSJ,,,0,1,None,100,100,,
36,12/03/2025,RSJ,,,0,0,None,90,100,,
35,12/03/2025,RSJ,,,0,1,None,90,95,,
,,,,,,,,,,,
,,,,,,,,,,,
41,26/03/2025,RSJ,,,0,0,None,85,95,,
20,26/03/2025,RSJ,,,1,0,None,95,90,,
21,26/03/2025,RSJ,,,0,0,None,95,95,,
22,26/03/2025,RSJ,,,0,0,None,95,95,,
23,26/03/2025,RSJ,,,-,-,-,-,-,,
26,26/03/2025,RSJ,,,1,1,None,95,95,,
27,26/03/2025,RSJ,,,1,1,Some (3),95,90,,
28,26/03/2025,RSJ,,,1,0,Some (2),90,95,,
43,26/03/2025,RSJ,,,0,0,None,65,95,,
29,26/03/2025,RSJ,,,-,-,-,-,-,,
24,26/03/2025,RSJ,,,0,1,None,85,95,,
25,26/03/2025,RSJ,,,0,0,None,95,90,,
42,26/03/2025,RSJ,,,0,1,None,95,95,,
Z,26/03/2025,RSJ,,,0,1,None,95,95,,
39,24/03/2025,RSJ,,,-,-,-,-,-,,
38,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,95,95,,
30,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,80,95,,
31,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,90,95,,
40,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,95,95,,
37,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,100,95,,
32,24/03/2025,RSJ,,,0,0,None,80,95,,
33,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,100,100,,
36,24/03/2025,RSJ,,,0,0,None,90,100,,
35,24/03/2025,RSJ,"Young cocos, cocos jovenes",,0,1,None,90,95,,
,,,,,,,,,,,
41,04/09/2025,RSJ,,,0,1,None,85,95,,
20,04/09/2025,RSJ,,,0,1,None,95,85,,
21,04/09/2025,RSJ,,,0,0,None,95,95,,
22,04/09/2025,RSJ,,,0,0,Some (1),95,95,,
23,04/09/2025,RSJ,,,-,-,-,-,-,,
26,04/09/2025,RSJ,,,0,1,None,95,95,,
27,04/09/2025,RSJ,,,0,0,None,95,95,,
28,04/07/2025,RSJ,,,1,0,Some (3),90,95,,
43,04/09/2025,RSJ,,,0,0,None,65,95,,
29,04/09/2025,RSJ,,,-,-,-,-,-,,
24,04/09/2025,RSJ,,,0,1,None,85,90,,
25,04/09/2025,RSJ,,,0,0,None,95,95,,
42,04/09/2025,RSJ,,,0,1,None,90,95,,
Z,04/08/2025,RSJ,,,0,1,None,95,95,,
39,04/08/2025,RSJ,,,-,-,-,-,-,,
38,04/08/2025,RSJ,,,1,1,None,95,95,,
30,04/08/2025,RSJ,,,0,1,None,80,95,,
31,04/08/2025,RSJ,,,0,1,None,90,95,,
40,04/08/2025,RSJ,,,0,1,None,95,100,,
37,04/08/2025,RSJ,,,0,1,None,100,95,,
32,04/08/2025,RSJ,,,0,1,None,80,95,,
33,04/08/2025,RSJ,,,0,1,None,100,100,,
36,04/08/2025,RSJ,,,0,0,None,90,100,,
35,04/08/2025,RSJ,,,0,1,None,90,95,Hay  que  corregir fechas ,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
41,22/04/2025,RSJ,,,0,1,None,85,95,,
20,22/04/2025,RSJ,,,0,1,None,95,85,,
21,22/04/2025,RSJ,,,0,0,None,95,90,,
22,22/04/2025,RSJ,,,0,1,None,95,95,,
23,22/04/2025,RSJ,,,-,-,-,-,-,,
26,22/04/2025,RSJ,,,0,2,None,95,95,,
27,22/04/2025,RSJ,,,0,1,None,95,95,,
28,22/04/2025,RSJ,,,0,1,Some (3),90,95,,
43,22/04/2025,RSJ,,,0,0,None,65,95,,
29,22/04/2025,RSJ,,,-,-,-,-,-,,
24,22/04/2025,RSJ,,,0,1,None,85,90,,
25,22/04/2025,RSJ,,,0,1,None,95,95,,
42,22/04/2025,RSJ,,,0,1,None,90,95,,
Z,22/04/2025,RSJ,,,0,1,None,95,95,,
39,22/04/2025,RSJ,,,-,-,-,-,-,,
38,22/04/2025,RSJ,,,0,1,None,95,95,,
30,22/04/2025,RSJ,,,0,1,None,90,95,,
31,22/04/2025,RSJ,,,0,1,None,90,95,,
40,22/04/2025,RSJ,,,0,1,None,95,95,,
37,22/04/2025,RSJ,,,0,1,None,95,95,,
32,22/04/2025,RSJ,,,0,1,None,80,95,,
33,22/04/2025,RSJ,,,0,,None,95,95,,
36,22/04/2025,RSJ,,,0,0,None,90,95,,
35,22/04/2025,RSJ,,,0,1,None,90,95,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
41,06/05/2025,RSJ,,,0,1,None,85,95,,
20,06/05/2025,RSJ,,,0,4,None,90,95,,
21,06/05/2025,RSJ,,,0,1,None,90,90,,
22,06/05/2025,RSJ,,,0,2,None,95,95,,
23,06/05/2025,RSJ,,,-,-,-,-,-,,
26,06/05/2025,RSJ,,,0,3,None,95,95,,
27,06/05/2025,RSJ,,,0,1,None,95,95,,
28,06/05/2025,RSJ,,,0,4,None,85,90,,
43,06/05/2025,RSJ,,,0,1,None,65,95,,
29,06/05/2025,RSJ,,,-,-,-,-,-,,
24,06/05/2025,RSJ,,,0,1,None,80,95,,
25,06/05/2025,RSJ,,,0,2,None,95,95,,
42,06/05/2025,RSJ,,,0,2,None,90,95,,
Z,06/05/2025,RSJ,,,0,2,None,95,90,,
39,06/05/2025,RSJ,,,-,-,-,-,-,,
38,06/05/2025,RSJ,,,0,4,None,95,95,,
30,06/05/2025,RSJ,,,0,1,Some (3),80,95,,
31,06/05/2025,RSJ,,,0,1,None,90,95,,
40,06/05/2025,RSJ,,,0,1,None,90,95,,
37,06/05/2025,RSJ,,,0,1,None,95,95,,
32,06/05/2025,RSJ,,,0,1,None,85,95,,
33,06/05/2025,RSJ,,,0,1,None,95,95,,
36,06/05/2025,RSJ,,,0,0,None,90,95,,
35,06/05/2025,RSJ,,,0,1,None,90,90,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
41,22/05/2025,RSJ,,,0,1,None,85,95,,
20,22/05/2025,RSJ,,,0,4,None,90,95,,
21,22/05/2025,RSJ,,,0,1,None,95,90,,
22,22/05/2025,RSJ,,,0,2,None,95,95,,
23,22/05/2025,RSJ,,,-,-,-,-,-,,
26,22/05/2025,RSJ,,,0,3,None,95,95,,
27,22/05/2025,RSJ,,,0,1,None,95,95,,
28,22/05/2025,RSJ,,,0,4,None,85,90,,
43,22/05/2025,RSJ,,,0,1,None,65,95,,
29,22/05/2025,RSJ,,,-,-,-,-,-,,
24,22/05/2025,RSJ,,,0,1,None,80,95,,
25,22/05/2025,RSJ,,,0,2,None,95,95,,
42,22/05/2025,RSJ,,,0,2,None,90,95,,
Z,22/05/2025,RSJ,,,0,2,None,95,90,,
39,22/05/2025,RSJ,,,-,-,-,-,-,,
38,22/05/2025,RSJ,,,0,4,None,95,90,,
30,22/05/2025,RSJ,,,0,1,Some (3),95,95,,
31,22/05/2025,RSJ,,,0,1,None,90,95,,
40,22/05/2025,RSJ,,,0,1,None,90,95,,
37,22/05/2025,RSJ,,,0,1,None,90,95,,
32,22/05/2025,RSJ,,,0,1,None,85,95,,
33,22/05/2025,RSJ,,,0,1,None,95,95,,
36,22/05/2025,RSJ,,,0,0,None,90,95,,
35,22/05/2025,RSJ,,,0,1,None,85,95,,
,,,,,,,,,,,
,,,,,,,,,,,
41,04/06/2025,RSJ,,,0,1,None,80,90,,
20,04/06/2025,RSJ,,,0,4,None,90,95,,
21,04/06/2025,RSJ,,,0,1,None,85,90,,
22,04/06/2025,RSJ,,,0,2,None,95,95,,
23,04/06/2025,RSJ,,,-,-,-,-,-,,
26,04/06/2025,RSJ,,,0,3,None,95,95,,
27,04/06/2025,RSJ,,,0,1,None,90,85,,
28,04/06/2025,RSJ,,,0,4,None,80,90,,
43,04/06/2025,RSJ,,,0,1,None,65,90,,
29,04/06/2025,RSJ,,,-,-,-,-,-,,
24,04/06/2025,RSJ,,,0,1,None,80,95,,
25,04/06/2025,RSJ,,,0,2,None,90,95,,
42,04/06/2025,RSJ,,,0,2,None,90,95,,
Z,04/06/2025,RSJ,,,0,2,None,90,90,,
39,04/06/2025,RSJ,,,-,-,-,-,-,,
38,04/06/2025,RSJ,,,0,3,None,95,90,,
30,04/06/2025,RSJ,,,0,4,None,95,95,,
31,04/06/2025,RSJ,,,0,3,None,90,95,,
40,04/06/2025,RSJ,,,0,3,None,85,95,,
37,04/06/2025,RSJ,,,0,1,None,90,95,,
32,04/06/2025,RSJ,,,0,3,None,85,95,,
33,04/06/2025,RSJ,,,0,2,None,95,95,,
36,04/06/2025,RSJ,,,0,0,None,90,95,,
35,04/06/2025,RSJ,,,0,2,None,85,95,,
,,,,,,,,,,,
41,17/06/2025,RSJ + CB + EON,,,0,1,None,80,90,,
20,17/06/2025,RSJ + CB + EON,,,0,4,None,90,95,,
21,17/06/2025,RSJ + CB + EON,,,0,1,None,85,95,,
22,17/06/2025,RSJ + CB + EON,,,0,2,None,95,90,,
23,17/06/2025,RSJ + CB + EON,,,-,-,-,-,-,,
26,17/06/2025,RSJ + CB + EON,,,0,3,None,95,95,,
27,17/06/2025,RSJ + CB + EON,,,0,1,None,90,95,,
28,17/06/2025,RSJ + CB + EON,,,0,4,None,75,90,,
43,17/06/2025,RSJ + CB + EON,,,0,1,None,65,85,,
29,17/06/2025,RSJ + CB + EON,,,-,-,-,-,-,,
24,17/06/2025,RSJ + CB + EON,,,0,1,None,80,90,,
25,17/06/2025,RSJ + CB + EON,,,0,2,None,90,95,,
42,17/06/2025,RSJ + CB + EON,,,0,2,None,85,95,,
Z,17/06/2025,RSJ + CB + EON,,,0,2,None,90,95,,
39,17/06/2025,RSJ + CB + EON,,,-,-,-,-,-,,
38,17/06/2025,RSJ + CB + EON,,,0,3,None,90,95,,
30,17/06/2025,RSJ + CB + EON,,,0,4,None,95,95,,
31,17/06/2025,RSJ + CB + EON,,,0,3,None,90,95,,
40,17/06/2025,RSJ + CB + EON,,,0,3,None,80,95,,
37,17/06/2025,RSJ + CB + EON,,,0,1,None,85,95,,
32,17/06/2025,RSJ + CB + EON,,,0,3,None,85,95,,
33,17/06/2025,RSJ + CB + EON,,,0,2,None,90,90,,
36,17/06/2025,RSJ + CB + EON,,,0,0,None,90,95,,
35,17/06/2025,RSJ + CB + EON,,,0,2,None,85,90,,
41,02/07/2025,JCS + EON,,,0,2,None,80,80,,
20,02/07/2025,JCS + EON,,,0,4,None,90,90,,
21,02/07/2025,JCS + EON,,,0,3,None,90,85,,
22,02/07/2025,JCS + EON,,,0,3,None,80,85,,
23,02/07/2025,JCS + EON,,,0,,None,,,,
26,02/07/2025,JCS + EON,,,0,4,None,90,90,,
27,02/07/2025,JCS + EON,,,0,2,None,90,85,,
28,02/07/2025,JCS + EON,,,0,4,None,70,90,,
43,02/07/2025,JCS + EON,,,0,1,None,70,85,,
29,02/07/2025,JCS + EON,,,0,,None,,,,
24,02/07/2025,JCS + EON,,,0,3,None,85,90,,
25,02/07/2025,JCS + EON,,,0,3,None,90,70,,
42,02/07/2025,JCS + EON,,,0,4,None,90,90,,
Z,02/07/2025,JCS + EON,,,0,3,None,90,70,,
39,02/07/2025,JCS + EON,,,0,,None,,,,
38,02/07/2025,JCS + EON,,,0,3,None,90,95,,
30,02/07/2025,JCS + EON,,,0,4,None,95,95,,
31,02/07/2025,JCS + EON,,,0,3,None,90,95,,
40,02/07/2025,JCS + EON,,,0,3,None,90,95,,
37,02/07/2025,JCS + EON,,,0,2,None,90,95,,
32,02/07/2025,JCS + EON,,,0,2,None,85,95,,
33,02/07/2025,JCS + EON,,,0,2,None,90,95,,
36,02/07/2025,JCS + EON,,,0,0,None,95,95,,
35,02/07/2025,JCS + EON,,,0,2,None,80,95,,
41,15/07/2025,JCS + EON,,,0,2,None,70,75,,
20,15/07/2025,JCS + EON,,,0,4,None,90,85,,
21,15/07/2025,JCS + EON,,,0,2,None,85,85,,
22,15/07/2025,JCS + EON,,,0,3,None,80,70,,
23,15/07/2025,JCS + EON,,,0,,,,,,
26,15/07/2025,JCS + EON,,,0,4,None,90,90,,
27,15/07/2025,JCS + EON,,,0,2,None,90,90,,
28,15/07/2025,JCS + EON,,,0,4,None,75,90,,
43,15/07/2025,JCS + EON,,,0,1,None,70,90,,
29,15/07/2025,JCS + EON,,,0,,,,,,
24,15/07/2025,JCS + EON,,,0,3,None,80,85,,
25,15/07/2025,JCS + EON,,,0,3,None,70,85,,
42,15/07/2025,JCS + EON,,,0,3,None,90,85,,
Z,15/07/2025,JCS + EON,,,0,4,None,90,75,,
39,15/07/2025,JCS + EON,,,0,,,,,,
38,15/07/2025,JCS + EON,,,0,3,None,90,90,,
30,15/07/2025,JCS + EON,,,0,4,None,80,90,,
31,15/07/2025,JCS + EON,,,0,3,None,90,90,,
40,15/07/2025,JCS + EON,,,0,2,None,90,90,,
37,15/07/2025,JCS + EON,,,0,1,None,90,95,,
32,15/07/2025,JCS + EON,,,0,3,None,80,95,,
33,15/07/2025,JCS + EON,,,0,2,None,90,95,,
36,15/07/2025,JCS + EON,,,0,0,None,95,95,,
35,15/07/2025,JCS + EON,,,0,2,None,90,95,,
41,30/07/2025,EON+interns,,,0,1,None,65,65,,
20,30/07/2025,EON+interns,,,0,3,1,85,85,,
21,30/07/2025,EON+interns,,,0,3,None,90,90,,
22,30/07/2025,EON+interns,,,0,3,None,80,65,,
23,30/07/2025,EON+interns,,,0,-,-,-,-,,
26,30/07/2025,EON+interns,,,0,4,None,85,90,,
27,30/07/2025,EON+interns,,,0,2,3,85,90,,
28,30/07/2025,EON+interns,,,0,4,1,65,90,,
43,30/07/2025,EON+interns,,,0,1,None,65,90,,
29,30/07/2025,EON+interns,,,0,-,-,-,-,,
24,30/07/2025,EON+interns,,,0,2,None,75,85,,
25,30/07/2025,EON+interns,,,0,3,None,70,85,,
42,30/07/2025,EON+interns,,,0,3,None,85,80,,
Z,30/07/2025,EON+interns,,,0,4,None,85,75,,
39,30/07/2025,EON+interns,,,0,-,-,-,-,,
38,30/07/2025,EON+interns,,,0,3,None,85,90,,
30,30/07/2025,EON+interns,,,0,4,None,85,85,,
31,30/07/2025,EON+interns,,,0,3,None,85,95,,
40,30/07/2025,EON+interns,,,0,2,None,85,90,,
37,30/07/2025,EON+interns,,,0,2,None,95,95,,
32,30/07/2025,EON+interns,,,0,3,None,75,95,,
33,30/07/2025,EON+interns,,,0,2,None,90,95,,
36,30/07/2025,EON+interns,,,0,0,None,95,95,,
35,30/07/2025,EON+interns,,,0,3,None,90,85,,
41,13/08/2025,EON+volunteer,,,0,2,None,65,65,,
20,13/08/2025,EON+volunteer,,,0,3,None,85,90,,
21,13/08/2025,EON+volunteer,,,0,3,None,85,90,,
22,13/08/2025,EON+volunteer,,,0,3,None,80,75,,
23,13/08/2025,EON+volunteer,,,0,-,None,-,-,,
26,13/08/2025,EON+volunteer,,,0,4,None,80,90,,
27,13/08/2025,EON+volunteer,,,0,2,None,80,90,,
28,13/08/2025,EON+volunteer,,,0,3,None,75,90,,
43,13/08/2025,EON+volunteer,,,0,1,None,65,85,,
29,13/08/2025,EON+volunteer,,,0,-,None,-,-,,
24,13/08/2025,EON+volunteer,,,0,2,None,80,80,,
25,13/08/2025,EON+volunteer,,,0,2,None,70,85,,
42,13/08/2025,EON+volunteer,,,0,3,None,85,85,,
Z,13/08/2025,EON+volunteer,,,0,4,None,85,70,,
39,13/08/2025,EON+volunteer,,,0,-,None,-,-,,
38,13/08/2025,EON+volunteer,,,0,3,None,85,75,,
30,13/08/2025,EON+volunteer,,,0,4,None,80,90,,
31,13/08/2025,EON+volunteer,,,0,3,None,85,90,,
40,13/08/2025,EON+volunteer,,,0,4,None,85,90,,
37,13/08/2025,EON+volunteer,,,0,2,None,95,85,,
32,13/08/2025,EON+volunteer,,,0,3,None,75,85,,
33,13/08/2025,EON+volunteer,,,0,2,None,95,85,,
36,13/08/2025,EON+volunteer,,,0,0,None,90,95,,
35,13/08/2025,EON+volunteer,,,0,2,None,90,95,,
41,26/08/2025,EON+volunteer,,,0,2,None,10,10,,
20,26/08/2025,EON+volunteer,,,0,4,None,80,90,,
21,26/08/2025,EON+volunteer,,,0,1,None,70,90,,
22,26/08/2025,EON+volunteer,,,0,3,None,85,95,,
23,26/08/2025,EON+volunteer,,,0,-,None,-,-,,
26,26/08/2025,EON+volunteer,,,0,2,None,85,75,,
27,26/08/2025,EON+volunteer,,,0,2,None,75,85,,
28,26/08/2025,EON+volunteer,,,0,3,None,55,70,,
43,26/08/2025,EON+volunteer,,,0,2,None,75,85,,
29,26/08/2025,EON+volunteer,,,0,-,None,-,-,,
24,26/08/2025,EON+volunteer,,,0,2,None,80,85,,
25,26/08/2025,EON+volunteer,,,0,3,None,80,85,,
42,26/08/2025,EON+volunteer,,,0,3,None,85,75,,
Z,26/08/2025,EON+volunteer,,,0,4,None,60,65,,
39,26/08/2025,EON+volunteer,,,0,-,None,-,-,,
38,26/08/2025,EON+volunteer,,,0,4,None,85,90,,
30,26/08/2025,EON+volunteer,,,0,1,None,90,90,,
31,26/08/2025,EON+volunteer,,,0,2,None,90,95,,
40,26/08/2025,EON+volunteer,,,0,3,None,70,65,,
37,26/08/2025,EON+volunteer,,,0,1,None,85,95,,
32,26/08/2025,EON+volunteer,,,0,4,None,5,60,,
33,26/08/2025,EON+volunteer,,,0,3,None,60,65,,
36,26/08/2025,EON+volunteer,,,0,0,None,90,95,,
35,26/08/2025,EON+volunteer,,,0,4,None,5,50,,
41,09/09/2025,EON+interns,,,0,2,0,15,0,,
20,09/09/2025,EON+interns,,,0,2,1,85,95,,
21,09/09/2025,EON+interns,,,0,1,0,85,75,,
22,09/09/2025,EON+interns,,,0,4,0,95,95,,
23,09/09/2025,EON+interns,,,0,-,-,-,-,,
26,09/09/2025,EON+interns,,,0,4,0,10,0,,
27,09/09/2025,EON+interns,,,0,2,1,60,50,,
28,09/09/2025,EON+interns,,,0,4,0,10,5,,
43,09/09/2025,EON+interns,,,0,1,0,40,90,,
29,09/09/2025,EON+interns,,,0,-,-,-,-,,
24,09/09/2025,EON+interns,,,0,2,0,65,65,,
25,09/09/2025,EON+interns,,,0,3,0,30,70,,
42,09/09/2025,EON+interns,,,0,2,0,25,55,,
Z,09/09/2025,EON+interns,,,0,4,0,10,0,,
39,09/09/2025,EON+interns,,,0,-,-,-,-,,
38,09/09/2025,EON+interns,,,0,3,0,65,65,,
30,09/09/2025,EON+interns,,,0,4,0,15,55,,
31,09/09/2025,EON+interns,,,0,3,0,75,80,,
40,09/09/2025,EON+interns,,,0,4,0,15,30,,
37,09/09/2025,EON+interns,,,0,1,0,80,60,,
32,09/09/2025,EON+interns,,,0,1,0,75,40,,
33,09/09/2025,EON+interns,,,0,0,0,40,5,,
36,09/09/2025,EON+interns,,,0,1,0,95,65,,
35,09/09/2025,EON+interns,,,0,4,0,25,35,,
41,09/24/2025,EON+interns,,,0,1,None,80,100,,
20,09/24/2025,EON+interns,,,0,4,None,50,70,,
21,09/24/2025,EON+interns,,,0,3,None,30,30,,
22,09/24/2025,EON+interns,,,0,4,None,50,80,,
23,09/24/2025,EON+interns,,,0,-,None,-,-,,
26,09/24/2025,EON+interns,,,0,4,None,95,100,,
27,09/24/2025,EON+interns,,,0,2,None,80,90,,
28,09/24/2025,EON+interns,,,0,4,None,80,100,,
43,09/24/2025,EON+interns,,,0,1,None,20,20,,
29,09/24/2025,EON+interns,,,0,-,None,-,-,,
24,09/24/2025,EON+interns,,,0,3,None,80,95,,
25,09/24/2025,EON+interns,,,0,3,None,70,95,,
42,09/24/2025,EON+interns,,,0,2,None,70,95,,
Z,09/24/2025,EON+interns,,,0,4,None,90,100,,
39,09/24/2025,EON+interns,,,-,-,-,-,-,,
38,09/24/2025,EON+interns,,,0,3,None,95,95,,
30,09/24/2025,EON+interns,,,0,4,None,90,100,,
31,09/24/2025,EON+interns,,,0,3,None,70,100,,
40,09/24/2025,EON+interns,,,0,4,None,85,100,,
37,09/24/2025,EON+interns,,,0,1,None,80,100,,
32,09/24/2025,EON+interns,,,0,1,None,80,100,,
33,09/24/2025,EON+interns,,,0,1,None,95,100,,
36,09/24/2025,EON+interns,,,0,0,None,95,100,,
35,09/24/2025,EON+interns,,,0,4,None,80,100,,
41,10/07/2025,EON,,,0,1,0,80,100,,
20,10/07/2025,EON,,,0,2,0,85,90,,
21,10/07/2025,EON,,,0,3,0,30,30,,
22,10/07/2025,EON,,,0,3,0,60,75,,
23,10/07/2025,EON,,,-,-,-,-,-,,
26,10/07/2025,EON,,,0,3,0,10,5,,
27,10/07/2025,EON,,,0,2,0,55,55,,
28,10/07/2025,EON,,,0,4,0,5,5,,
43,10/07/2025,EON,,,0,1,0,45,85,,
29,10/07/2025,EON,,,-,-,-,-,-,,
24,10/07/2025,EON,,,0,2,0,60,65,,
25,10/07/2025,EON,,,0,3,0,30,65,,
42,10/07/2025,EON,,,0,2,0,30,60,,
Z,10/07/2025,EON,,,0,4,0,90,100,,
39,10/07/2025,EON,,,-,-,-,-,-,,
38,10/07/2025,EON,,,0,3,0,65,60,,
30,10/07/2025,EON,,,0,3,0,20,60,,
31,10/07/2025,EON,,,0,3,0,75,85,,
40,10/07/2025,EON,,,0,4,0,20,25,,
37,10/07/2025,EON,,,0,1,0,80,90,,
32,10/07/2025,EON,,,0,1,0,40,5,,
33,10/07/2025,EON,,,0,1,0,95,95,,
36,10/07/2025,EON,,,0,0,0,95,95,,
35,10/07/2025,EON,,,0,4,0,70,90,,
41,10/21/2025,EON,,,0,1,0,80,100,,
20,10/21/2025,EON,,,0,4,0,90,100,,
21,10/21/2025,EON,,,0,3,0,85,100,,
22,10/21/2025,EON,,,0,4,0,90,100,,
23,10/21/2025,EON,,,-,-,-,-,-,,
26,10/21/2025,EON,,,0,4,0,95,100,,
27,10/21/2025,EON,,,0,2,0,90,100,,
28,10/21/2025,EON,,,0,4,0,80,100,,
43,10/21/2025,EON,,,0,1,0,45,100,,
29,10/21/2025,EON,,,-,-,-,-,-,,
